t_wall,t_rel,armed,mode,alt,alt_sp,climb_rate,a_up,a_total,a_cmd,thrust,x,y,x_filt,y_filt,dxy,vx,vy,roll_deg,pitch_deg,yaw_deg,roll_ref_deg,pitch_ref_deg,roll_rate,pitch_rate,yaw_rate,pwm_roll,pwm_pitch,pwm_yaw,pwm_thr,dt_ms,sched_slip_ms,att_age_ms,pos_age_ms
1787304381.753,19.847,True,1,1.271,1.208,0.341,-0.198,9.617,9.600,0.306,3.384,0.717,3.371,0.701,0.250,0.006,0.041,1.15,-2.47,160.93,2.36,0.71,0.125,0.332,-0.053,1533,1443,1472,1506,10.00,10.06,39.83,39.88
1787304381.763,19.857,True,1,1.271,1.211,0.341,-0.187,9.629,9.612,0.307,3.384,0.717,3.371,0.701,0.250,0.006,0.041,1.15,-2.47,160.93,2.37,0.71,0.126,0.332,-0.053,1533,1443,1472,1507,10.00,10.06,49.83,49.88
1787304381.773,19.867,True,1,1.271,1.214,0.341,-0.175,9.640,9.623,0.307,3.384,0.717,3.372,0.702,0.250,0.006,0.041,1.15,-2.47,160.93,2.37,0.71,0.126,0.332,-0.053,1533,1443,1472,1507,10.00,10.06,59.83,59.88
1787304381.784,19.878,True,1,1.296,1.217,0.298,-0.135,9.681,9.665,0.308,3.383,0.721,3.372,0.702,0.254,-0.030,0.044,1.39,-2.07,160.85,2.27,1.07,0.091,0.328,-0.051,1530,1444,1472,1509,10.00,10.06,-0.40,-0.45
1787304381.793,19.887,True,1,1.296,1.220,0.298,-0.124,9.692,9.677,0.309,3.383,0.721,3.373,0.703,0.254,-0.030,0.044,1.39,-2.07,160.85,2.28,1.07,0.091,0.328,-0.051,1530,1444,1472,1509,10.00,10.06,9.60,9.55
1787304381.803,19.897,True,1,1.296,1.223,0.298,-0.112,9.704,9.688,0.309,3.383,0.721,3.373,0.704,0.254,-0.030,0.044,1.39,-2.07,160.85,2.28,1.07,0.092,0.328,-0.051,1530,1444,1472,1510,10.00,10.06,19.60,19.55
1787304381.813,19.907,True,1,1.296,1.226,0.298,-0.101,9.715,9.699,0.310,3.383,0.721,3.373,0.704,0.254,-0.030,0.044,1.39,-2.07,160.85,2.29,1.07,0.092,0.327,-0.051,1530,1444,1472,1510,10.00,10.06,29.60,29.55
1787304381.823,19.917,True,1,1.296,1.229,0.298,-0.090,9.726,9.711,0.310,3.383,0.721,3.374,0.705,0.254,-0.030,0.044,1.39,-2.07,160.85,2.29,1.07,0.093,0.327,-0.051,1530,1444,1472,1511,10.00,10.06,39.60,39.55
1787304381.833,19.927,True,1,1.296,1.232,0.298,-0.078,9.738,9.722,0.310,3.383,0.721,3.374,0.705,0.254,-0.030,0.044,1.39,-2.07,160.85,2.30,1.07,0.093,0.327,-0.051,1530,1444,1472,1511,10.00,10.06,49.60,49.55
1787304381.843,19.937,True,1,1.296,1.235,0.298,-0.067,9.749,9.733,0.311,3.383,0.721,3.374,0.706,0.254,-0.030,0.044,1.39,-2.07,160.85,2.30,1.06,0.094,0.327,-0.051,1530,1444,1472,1511,10.00,10.06,59.60,59.55
1787304381.854,19.948,True,1,1.326,1.238,0.259,-0.059,9.760,9.751,0.311,3.381,0.725,3.374,0.706,0.259,-0.056,0.073,1.99,-0.97,160.62,2.50,1.44,0.053,0.252,-0.042,1525,1452,1474,1512,10.00,10.06,-0.54,-0.59
1787304381.863,19.957,True,1,1.326,1.241,0.259,-0.048,9.771,9.762,0.312,3.381,0.725,3.375,0.707,0.259,-0.056,0.073,1.99,-0.97,160.62,2.50,1.44,0.053,0.252,-0.042,1525,1452,1474,1512,10.00,10.06,9.46,9.41
1787304381.873,19.967,True,1,1.326,1.244,0.259,-0.037,9.782,9.773,0.312,3.381,0.725,3.375,0.708,0.259,-0.056,0.073,1.99,-0.97,160.62,2.51,1.44,0.053,0.252,-0.042,1525,1452,1474,1513,10.00,10.06,19.46,19.41
1787304381.883,19.977,True,1,1.326,1.247,0.259,-0.026,9.793,9.784,0.312,3.381,0.725,3.375,0.708,0.259,-0.056,0.073,1.99,-0.97,160.62,2.51,1.44,0.054,0.252,-0.042,1525,1452,1474,1513,10.00,10.06,29.46,29.41
1787304381.893,19.987,True,1,1.326,1.250,0.259,-0.015,9.805,9.796,0.313,3.381,0.725,3.375,0.709,0.259,-0.056,0.073,1.99,-0.97,160.62,2.52,1.44,0.054,0.252,-0.042,1526,1452,1474,1514,10.00,10.06,39.46,39.41
1787304381.903,19.997,True,1,1.326,1.253,0.259,-0.003,9.816,9.807,0.313,3.381,0.725,3.375,0.709,0.259,-0.056,0.073,1.99,-0.97,160.62,2.52,1.44,0.055,0.251,-0.042,1526,1452,1474,1514,10.00,10.06,49.46,49.41
1787304381.913,20.007,True,1,1.326,1.256,0.259,0.008,9.827,9.818,0.313,3.381,0.725,3.376,0.710,0.259,-0.056,0.073,1.99,-0.97,160.62,2.52,1.44,0.055,0.251,-0.042,1526,1452,1474,1514,10.00,10.06,59.46,59.41
1787304381.923,20.017,True,1,1.326,1.259,0.259,0.019,9.839,9.830,0.314,3.381,0.725,3.376,0.710,0.259,-0.056,0.073,1.99,-0.97,160.62,2.53,1.44,0.055,0.251,-0.042,1526,1452,1474,1515,10.00,10.06,69.46,69.41
1787304381.933,20.027,True,1,1.326,1.262,0.259,0.031,9.850,9.841,0.314,3.381,0.725,3.376,0.711,0.259,-0.056,0.073,1.99,-0.97,160.62,2.53,1.44,0.056,0.251,-0.042,1526,1452,1474,1515,10.00,10.06,79.46,79.41
1787304381.944,20.038,True,1,1.353,1.265,0.246,-0.027,9.794,9.790,0.312,3.376,0.730,3.376,0.712,0.263,-0.103,0.076,2.80,0.42,160.16,2.40,1.94,-0.042,0.159,-0.021,1475,1462,1477,1513,10.00,10.06,-0.56,-0.61
1787304381.953,20.047,True,1,1.353,1.268,0.246,-0.016,9.805,9.803,0.313,3.376,0.730,3.376,0.712,0.263,-0.103,0.076,3.03,0.76,160.00,2.40,1.95,-0.066,0.124,-0.013,1472,1466,1478,1514,10.00,10.06,-0.07,9.39
1787304381.963,20.057,True,1,1.353,1.271,0.246,-0.004,9.816,9.814,0.313,3.376,0.730,3.376,0.713,0.263,-0.103,0.076,3.03,0.76,160.00,2.40,1.95,-0.066,0.124,-0.013,1472,1466,1478,1514,10.00,10.06,9.93,19.39
1787304381.973,20.067,True,1,1.353,1.274,0.246,0.007,9.828,9.825,0.314,3.376,0.730,3.376,0.713,0.263,-0.103,0.076,3.03,0.76,160.00,2.41,1.95,-0.065,0.124,-0.013,1472,1466,1478,1515,10.00,10.06,19.93,29.39
1787304381.983,20.077,True,1,1.353,1.277,0.246,0.018,9.839,9.836,0.314,3.376,0.730,3.376,0.714,0.263,-0.103,0.076,3.03,0.76,160.00,2.41,1.95,-0.065,0.124,-0.013,1472,1466,1478,1515,10.00,10.06,29.93,39.39
1787304381.993,20.087,True,1,1.353,1.280,0.246,0.029,9.850,9.848,0.314,3.376,0.730,3.376,0.714,0.263,-0.103,0.076,3.03,0.76,160.00,2.42,1.95,-0.065,0.124,-0.013,1472,1466,1478,1515,10.00,10.06,39.93,49.39
1787304382.003,20.097,True,1,1.353,1.283,0.246,0.041,9.862,9.859,0.315,3.376,0.730,3.376,0.715,0.263,-0.103,0.076,3.03,0.76,160.00,2.42,1.95,-0.064,0.124,-0.013,1472,1466,1478,1516,10.00,10.06,49.93,59.39
1787304382.014,20.108,True,1,1.375,1.286,0.206,0.085,9.907,9.904,0.316,3.369,0.735,3.376,0.716,0.267,-0.114,0.080,3.61,1.73,159.47,2.39,2.09,-0.128,0.038,0.015,1465,1475,1522,1518,10.00,10.06,-0.50,-0.45
1787304382.023,20.117,True,1,1.375,1.289,0.206,0.096,9.918,9.915,0.316,3.369,0.735,3.375,0.716,0.267,-0.114,0.080,3.61,1.73,159.47,2.40,2.09,-0.128,0.039,0.015,1465,1475,1522,1518,10.00,10.06,9.51,9.55
1787304382.033,20.127,True,1,1.375,1.292,0.206,0.107,9.929,9.927,0.317,3.369,0.735,3.375,0.717,0.267,-0.114,0.080,3.61,1.73,159.47,2.40,2.09,-0.127,0.039,0.015,1465,1475,1522,1518,10.00,10.06,19.50,19.55
1787304382.043,20.138,True,1,1.385,1.295,0.216,0.045,9.866,9.864,0.315,3.365,0.737,3.375,0.717,0.270,-0.133,0.070,3.60,1.99,159.28,2.24,2.26,-0.143,0.030,0.023,1464,1476,1523,1516,10.00,10.06,-0.12,-0.17
1787304382.053,20.147,True,1,1.385,1.298,0.216,0.056,9.878,9.875,0.315,3.365,0.737,3.375,0.718,0.270,-0.133,0.070,3.60,1.99,159.28,2.25,2.26,-0.143,0.030,0.023,1464,1476,1523,1516,10.00,10.06,9.88,9.83
1787304382.063,20.157,True,1,1.385,1.301,0.216,0.067,9.889,9.886,0.316,3.365,0.737,3.374,0.719,0.270,-0.133,0.070,3.60,1.99,159.28,2.25,2.26,-0.143,0.030,0.023,1464,1476,1523,1517,10.00,10.06,19.88,19.83
1787304382.073,20.167,True,1,1.385,1.304,0.216,0.078,9.900,9.897,0.316,3.365,0.737,3.374,0.719,0.270,-0.133,0.070,3.60,1.99,159.28,2.25,2.27,-0.142,0.030,0.023,1464,1476,1523,1517,10.00,10.06,29.88,29.83
1787304382.083,20.177,True,1,1.385,1.307,0.216,0.089,9.911,9.909,0.316,3.365,0.737,3.374,0.720,0.270,-0.133,0.070,3.60,1.99,159.28,2.26,2.27,-0.142,0.030,0.023,1464,1476,1523,1518,10.00,10.06,39.88,39.83
1787304382.093,20.187,True,1,1.385,1.310,0.216,0.100,9.923,9.920,0.317,3.365,0.737,3.373,0.721,0.270,-0.133,0.070,3.60,1.99,159.28,2.26,2.27,-0.142,0.031,0.023,1464,1476,1523,1518,10.00,10.06,49.88,49.83
1787304382.104,20.198,True,1,1.404,1.313,0.224,0.014,9.837,9.836,0.314,3.358,0.742,3.373,0.721,0.274,-0.121,0.083,3.38,2.77,158.82,2.45,2.25,-0.100,-0.051,0.049,1468,1525,1526,1515,10.00,10.06,-0.45,-0.40
1787304382.113,20.207,True,1,1.404,1.316,0.224,0.025,9.848,9.847,0.314,3.358,0.742,3.372,0.722,0.274,-0.121,0.083,3.38,2.77,158.82,2.45,2.25,-0.100,-0.051,0.049,1468,1525,1526,1515,10.00,10.06,9.55,9.60
1787304382.123,20.217,True,1,1.404,1.319,0.224,0.036,9.860,9.858,0.315,3.358,0.742,3.372,0.723,0.274,-0.121,0.083,3.38,2.77,158.82,2.45,2.26,-0.100,-0.050,0.049,1468,1525,1526,1516,10.00,10.06,19.55,19.60
1787304382.133,20.227,True,1,1.404,1.322,0.224,0.048,9.871,9.869,0.315,3.358,0.742,3.372,0.723,0.274,-0.121,0.083,3.38,2.77,158.82,2.46,2.26,-0.099,-0.050,0.049,1468,1525,1526,1516,10.00,10.06,29.55,29.60
1787304382.143,20.237,True,1,1.404,1.325,0.224,0.059,9.882,9.881,0.315,3.358,0.742,3.371,0.724,0.274,-0.121,0.083,3.38,2.77,158.82,2.46,2.26,-0.099,-0.050,0.049,1468,1525,1526,1517,10.00,10.06,39.55,39.60
1787304382.153,20.247,True,1,1.404,1.328,0.224,0.070,9.894,9.892,0.316,3.358,0.742,3.371,0.724,0.274,-0.121,0.083,3.38,2.77,158.82,2.46,2.27,-0.099,-0.049,0.049,1469,1525,1526,1517,10.00,10.06,49.55,49.60
1787304382.163,20.257,True,1,1.404,1.331,0.224,0.081,9.905,9.903,0.316,3.358,0.742,3.370,0.725,0.274,-0.121,0.083,3.38,2.77,158.82,2.46,2.27,-0.099,-0.049,0.049,1469,1525,1526,1517,10.00,10.06,59.56,59.60
1787304382.173,20.267,True,1,1.404,1.334,0.224,0.093,9.916,9.915,0.316,3.358,0.742,3.370,0.726,0.274,-0.121,0.083,3.38,2.77,158.82,2.47,2.27,-0.098,-0.049,0.049,1469,1525,1526,1518,10.00,10.06,69.55,69.60
1787304382.184,20.278,True,1,1.436,1.337,0.204,0.033,9.855,9.853,0.314,3.347,0.748,3.369,0.726,0.281,-0.132,0.059,2.84,3.37,158.21,2.18,2.33,-0.073,-0.106,0.077,1471,1531,1530,1516,10.01,10.07,-0.56,-0.61
1787304382.193,20.287,True,1,1.436,1.340,0.204,0.044,9.866,9.864,0.315,3.347,0.748,3.368,0.727,0.281,-0.132,0.059,2.84,3.37,158.21,2.19,2.33,-0.073,-0.105,0.077,1471,1531,1530,1516,10.00,10.07,9.44,9.39
1787304382.203,20.297,True,1,1.436,1.343,0.204,0.056,9.878,9.875,0.315,3.347,0.748,3.368,0.728,0.281,-0.132,0.059,2.84,3.37,158.21,2.19,2.34,-0.072,-0.105,0.077,1471,1531,1530,1516,9.99,10.06,19.43,19.38
1787304382.213,20.308,True,1,1.449,1.346,0.202,0.021,9.841,9.839,0.314,3.343,0.750,3.367,0.729,0.283,-0.122,0.047,2.64,3.26,158.15,2.12,2.22,-0.058,-0.105,0.079,1473,1531,1531,1515,10.00,10.06,-0.18,-0.23
1787304382.223,20.317,True,1,1.449,1.349,0.202,0.032,9.853,9.851,0.314,3.343,0.750,3.366,0.729,0.283,-0.122,0.047,2.64,3.26,158.15,2.13,2.22,-0.058,-0.105,0.079,1473,1531,1531,1516,10.00,10.06,9.82,9.77
1787304382.233,20.327,True,1,1.449,1.352,0.202,0.043,9.864,9.862,0.315,3.343,0.750,3.365,0.730,0.283,-0.122,0.047,2.64,3.26,158.15,2.13,2.23,-0.058,-0.104,0.079,1473,1531,1531,1516,10.00,10.06,19.82,19.77
1787304382.243,20.337,True,1,1.449,1.355,0.202,0.054,9.875,9.873,0.315,3.343,0.750,3.364,0.731,0.283,-0.122,0.047,2.64,3.26,158.15,2.13,2.23,-0.057,-0.104,0.079,1473,1531,1531,1516,10.00,10.06,29.82,29.77
1787304382.253,20.348,True,1,1.462,1.358,0.183,0.069,9.889,9.888,0.316,3.337,0.753,3.364,0.731,0.286,-0.117,0.037,2.42,3.19,157.97,2.05,2.16,-0.044,-0.105,0.087,1475,1531,1532,1517,10.00,10.06,-0.26,-0.31
1787304382.263,20.357,True,1,1.462,1.361,0.183,0.080,9.900,9.898,0.316,3.337,0.753,3.363,0.732,0.286,-0.117,0.037,2.37,3.34,157.90,2.05,2.16,-0.038,-0.119,0.090,1475,1533,1532,1517,10.00,10.06,-0.06,9.69
1787304382.273,20.367,True,1,1.462,1.364,0.183,0.091,9.912,9.909,0.316,3.337,0.753,3.362,0.733,0.286,-0.117,0.037,2.37,3.34,157.90,2.05,2.17,-0.038,-0.119,0.090,1475,1533,1532,1518,10.00,10.06,9.94,19.70
1787304382.283,20.377,True,1,1.462,1.367,0.183,0.103,9.923,9.921,0.317,3.337,0.753,3.361,0.733,0.286,-0.117,0.037,2.37,3.34,157.90,2.05,2.18,-0.038,-0.118,0.090,1475,1533,1532,1518,10.00,10.06,19.94,29.69
1787304382.293,20.387,True,1,1.462,1.370,0.183,0.114,9.934,9.932,0.317,3.337,0.753,3.360,0.734,0.286,-0.117,0.037,2.37,3.34,157.90,2.06,2.18,-0.037,-0.118,0.090,1475,1533,1532,1519,10.00,10.06,29.94,39.69
1787304382.303,20.397,True,1,1.462,1.373,0.183,0.125,9.945,9.943,0.317,3.337,0.753,3.359,0.735,0.286,-0.117,0.037,2.37,3.34,157.90,2.06,2.19,-0.037,-0.117,0.090,1475,1532,1532,1519,10.00,10.06,39.94,49.69
1787304382.313,20.407,True,1,1.462,1.376,0.183,0.136,9.956,9.954,0.318,3.337,0.753,3.359,0.735,0.286,-0.117,0.037,2.37,3.34,157.90,2.06,2.19,-0.037,-0.117,0.090,1475,1532,1532,1519,10.00,10.06,49.94,59.69
1787304382.323,20.417,True,1,1.462,1.379,0.183,0.147,9.967,9.965,0.318,3.337,0.753,3.358,0.736,0.286,-0.117,0.037,2.37,3.34,157.90,2.06,2.20,-0.037,-0.116,0.090,1475,1532,1532,1520,10.00,10.06,59.94,69.69
1787304382.334,20.428,True,1,1.483,1.382,0.155,0.158,9.981,9.979,0.319,3.328,0.757,3.357,0.737,0.291,-0.117,0.057,2.48,3.36,157.95,2.26,2.27,-0.028,-0.110,0.088,1476,1532,1532,1520,10.00,10.06,-0.50,-0.55
1787304382.343,20.437,True,1,1.483,1.385,0.155,0.170,9.992,9.990,0.319,3.328,0.757,3.356,0.737,0.291,-0.117,0.057,2.48,3.36,157.95,2.27,2.28,-0.028,-0.109,0.088,1476,1532,1532,1521,10.00,10.06,9.50,9.45
1787304382.353,20.447,True,1,1.483,1.388,0.155,0.181,10.003,10.001,0.319,3.328,0.757,3.355,0.738,0.291,-0.117,0.057,2.48,3.36,157.95,2.27,2.29,-0.027,-0.108,0.088,1476,1531,1532,1521,10.00,10.06,19.51,19.46
1787304382.363,20.457,True,1,1.483,1.391,0.155,0.192,10.014,10.012,0.320,3.328,0.757,3.354,0.739,0.291,-0.117,0.057,2.48,3.36,157.95,2.27,2.29,-0.027,-0.108,0.088,1476,1531,1532,1521,10.00,10.06,29.50,29.45
1787304382.373,20.467,True,1,1.483,1.394,0.155,0.203,10.025,10.024,0.320,3.328,0.757,3.353,0.739,0.291,-0.117,0.057,2.48,3.36,157.95,2.27,2.30,-0.027,-0.107,0.088,1476,1531,1532,1522,10.00,10.06,39.51,39.46
1787304382.383,20.477,True,1,1.483,1.397,0.155,0.214,10.037,10.035,0.320,3.328,0.757,3.352,0.740,0.291,-0.117,0.057,2.48,3.36,157.95,2.27,2.31,-0.027,-0.106,0.088,1477,1531,1532,1522,10.00,10.06,49.51,49.46
1787304382.393,20.487,True,1,1.483,1.400,0.155,0.225,10.048,10.046,0.321,3.328,0.757,3.352,0.740,0.291,-0.117,0.057,2.48,3.36,157.95,2.28,2.31,-0.027,-0.106,0.088,1477,1531,1532,1523,10.00,10.06,59.50,59.45
1787304382.403,20.497,True,1,1.483,1.403,0.155,0.236,10.059,10.057,0.321,3.328,0.757,3.351,0.741,0.291,-0.117,0.057,2.48,3.36,157.95,2.28,2.32,-0.026,-0.105,0.088,1477,1531,1532,1523,10.00,10.06,69.51,69.46
1787304382.414,20.508,True,1,1.500,1.406,0.114,0.303,10.129,10.127,0.323,3.318,0.763,3.350,0.742,0.298,-0.095,0.097,1.94,2.41,158.28,2.74,2.24,0.081,-0.016,0.070,1529,1521,1529,1526,10.00,10.06,-0.56,-0.51
1787304382.423,20.517,True,1,1.500,1.409,0.114,0.314,10.140,10.139,0.324,3.318,0.763,3.349,0.742,0.298,-0.095,0.097,1.94,2.41,158.28,2.74,2.25,0.081,-0.015,0.070,1529,1521,1529,1526,10.00,10.06,9.44,9.48
1787304382.433,20.527,True,1,1.500,1.412,0.114,0.325,10.151,10.150,0.324,3.318,0.763,3.348,0.743,0.298,-0.095,0.097,1.94,2.41,158.28,2.74,2.25,0.081,-0.014,0.070,1529,1521,1529,1526,10.00,10.06,19.44,19.49
1787304382.443,20.538,True,1,1.508,1.415,0.080,0.407,10.232,10.232,0.327,3.315,0.766,3.347,0.744,0.302,-0.110,0.076,1.92,2.23,158.38,2.48,2.31,0.056,0.011,0.064,1526,1478,1528,1529,10.00,10.06,-0.13,-0.17
1787304382.453,20.547,True,1,1.508,1.418,0.080,0.419,10.243,10.243,0.327,3.315,0.766,3.345,0.745,0.302,-0.110,0.076,1.92,2.23,158.38,2.48,2.32,0.056,0.011,0.064,1526,1478,1528,1530,10.00,10.06,9.88,9.83
1787304382.463,20.557,True,1,1.508,1.421,0.080,0.430,10.254,10.254,0.327,3.315,0.766,3.344,0.745,0.302,-0.110,0.076,1.92,2.23,158.38,2.48,2.32,0.056,0.012,0.064,1526,1478,1528,1530,10.00,10.06,19.88,19.83
1787304382.473,20.567,True,1,1.508,1.424,0.080,0.441,10.266,10.265,0.328,3.315,0.766,3.343,0.746,0.302,-0.110,0.076,1.92,2.23,158.38,2.48,2.33,0.056,0.013,0.064,1526,1478,1528,1530,10.00,10.06,29.88,29.83
1787304382.483,20.577,True,1,1.508,1.427,0.080,0.452,10.277,10.276,0.328,3.315,0.766,3.342,0.747,0.302,-0.110,0.076,1.92,2.23,158.38,2.48,2.34,0.057,0.013,0.064,1526,1478,1528,1531,10.00,10.06,39.88,39.83
1787304382.493,20.587,True,1,1.508,1.430,0.080,0.463,10.288,10.288,0.328,3.315,0.766,3.342,0.747,0.302,-0.110,0.076,1.92,2.23,158.38,2.49,2.34,0.057,0.014,0.064,1526,1478,1528,1531,10.00,10.06,49.88,49.83
1787304382.504,20.598,True,1,1.519,1.433,0.064,0.474,10.300,10.299,0.329,3.310,0.771,3.340,0.748,0.307,-0.088,0.097,1.87,1.87,158.85,2.78,2.20,0.094,0.036,0.043,1530,1475,1525,1532,10.00,10.06,-0.45,-0.40
1787304382.513,20.607,True,1,1.519,1.436,0.064,0.485,10.311,10.310,0.329,3.310,0.771,3.339,0.749,0.307,-0.088,0.097,1.87,1.87,158.85,2.78,2.21,0.094,0.037,0.043,1530,1475,1525,1532,10.00,10.06,9.55,9.60
1787304382.523,20.617,True,1,1.519,1.439,0.064,0.496,10.323,10.321,0.329,3.310,0.771,3.338,0.749,0.307,-0.088,0.097,1.87,1.87,158.85,2.78,2.22,0.094,0.038,0.043,1530,1475,1525,1532,10.00,10.06,19.55,19.60
1787304382.533,20.628,True,1,1.519,1.442,0.064,0.507,10.334,10.333,0.330,3.310,0.771,3.338,0.750,0.307,-0.088,0.097,1.87,1.87,158.85,2.78,2.22,0.095,0.038,0.043,1530,1475,1525,1533,10.00,10.06,29.55,29.60
1787304382.543,20.637,True,1,1.519,1.445,0.064,0.519,10.345,10.344,0.330,3.310,0.771,3.337,0.751,0.307,-0.088,0.097,1.87,1.87,158.85,2.79,2.23,0.095,0.039,0.043,1530,1475,1525,1533,10.01,10.07,39.56,39.60
1787304382.553,20.648,True,1,1.519,1.448,0.064,0.530,10.357,10.355,0.331,3.310,0.771,3.336,0.752,0.307,-0.088,0.097,1.87,1.87,158.85,2.79,2.23,0.095,0.040,0.043,1530,1475,1525,1534,10.00,10.07,49.56,49.61
1787304382.563,20.657,True,1,1.519,1.451,0.064,0.541,10.368,10.367,0.331,3.310,0.771,3.335,0.752,0.307,-0.088,0.097,1.87,1.87,158.85,2.79,2.24,0.095,0.040,0.043,1530,1475,1525,1534,9.99,10.06,59.55,59.60
1787304382.573,20.667,True,1,1.519,1.454,0.064,0.553,10.380,10.378,0.331,3.310,0.771,3.334,0.753,0.307,-0.088,0.097,1.87,1.87,158.85,2.79,2.25,0.095,0.041,0.043,1530,1475,1525,1534,10.00,10.06,69.55,69.60
1787304382.584,20.678,True,1,1.537,1.457,0.007,0.668,10.496,10.495,0.335,3.303,0.781,3.333,0.754,0.319,-0.070,0.119,2.01,1.88,159.59,3.06,2.11,0.110,0.024,0.011,1532,1477,1521,1538,10.00,10.06,-0.58,-0.63
1787304382.593,20.687,True,1,1.537,1.460,0.007,0.679,10.508,10.506,0.335,3.303,0.781,3.332,0.755,0.319,-0.070,0.119,2.01,1.88,159.59,3.07,2.11,0.110,0.025,0.011,1532,1477,1521,1539,10.00,10.06,9.42,9.37
1787304382.603,20.697,True,1,1.537,1.463,0.007,0.690,10.519,10.517,0.336,3.303,0.781,3.331,0.756,0.319,-0.070,0.119,2.01,1.88,159.59,3.07,2.12,0.110,0.026,0.011,1532,1477,1521,1539,10.00,10.06,19.42,19.37
1787304382.613,20.708,True,1,1.544,1.466,-0.005,0.707,10.536,10.534,0.336,3.303,0.786,3.330,0.757,0.323,-0.069,0.117,1.97,1.88,159.84,3.07,2.10,0.115,0.023,0.000,1532,1477,1520,1540,10.00,10.06,-0.18,-0.23
1787304382.623,20.717,True,1,1.544,1.469,-0.005,0.718,10.547,10.545,0.337,3.303,0.786,3.329,0.758,0.323,-0.069,0.117,1.97,1.88,159.84,3.07,2.10,0.116,0.024,0.000,1532,1477,1520,1540,10.01,10.06,9.82,9.77
1787304382.633,20.728,True,1,1.546,1.472,-0.006,0.723,10.552,10.549,0.337,3.302,0.789,3.328,0.759,0.327,-0.057,0.118,1.93,2.09,160.19,3.14,1.98,0.127,-0.012,-0.014,1534,1521,1478,1540,10.00,10.06,-0.16,-0.21
1787304382.643,20.737,True,1,1.546,1.475,-0.006,0.734,10.563,10.561,0.337,3.302,0.789,3.327,0.760,0.327,-0.057,0.118,1.93,2.09,160.19,3.14,1.98,0.127,-0.011,-0.014,1534,1521,1478,1541,10.00,10.06,9.84,9.79
1787304382.653,20.747,True,1,1.550,1.478,0.008,0.689,10.522,10.518,0.336,3.301,0.792,3.326,0.761,0.330,-0.056,0.151,1.99,2.19,160.28,3.47,2.10,0.156,-0.010,-0.018,1537,1521,1477,1539,10.00,10.06,-0.07,-0.12
1787304382.663,20.757,True,1,1.550,1.481,0.008,0.700,10.533,10.530,0.336,3.301,0.792,3.326,0.762,0.330,-0.056,0.151,1.99,2.19,160.28,3.47,2.10,0.156,-0.009,-0.018,1537,1521,1477,1540,10.00,10.06,9.94,9.88
1787304382.673,20.767,True,1,1.550,1.484,0.008,0.711,10.545,10.541,0.336,3.301,0.792,3.325,0.763,0.330,-0.056,0.151,1.99,2.19,160.28,3.48,2.11,0.157,-0.009,-0.018,1537,1520,1477,1540,10.00,10.06,19.93,19.88
1787304382.683,20.777,True,1,1.550,1.487,0.008,0.723,10.556,10.552,0.337,3.301,0.792,3.324,0.764,0.330,-0.056,0.151,1.99,2.19,160.28,3.48,2.12,0.157,-0.008,-0.018,1537,1520,1477,1540,10.01,10.07,29.94,29.88
1787304382.693,20.787,True,1,1.550,1.490,0.008,0.734,10.567,10.564,0.337,3.301,0.792,3.323,0.765,0.330,-0.056,0.151,1.99,2.19,160.28,3.48,2.12,0.158,-0.008,-0.018,1537,1520,1477,1541,10.00,10.07,39.94,39.88
1787304382.703,20.797,True,1,1.550,1.493,0.008,0.745,10.579,10.575,0.338,3.301,0.792,3.323,0.766,0.330,-0.056,0.151,1.99,2.19,160.28,3.49,2.13,0.158,-0.007,-0.018,1537,1520,1477,1541,10.00,10.06,49.93,49.88
1787304382.713,20.807,True,1,1.550,1.496,0.008,0.757,10.591,10.587,0.338,3.301,0.792,3.322,0.767,0.330,-0.056,0.151,1.99,2.19,160.28,3.49,2.13,0.158,-0.006,-0.018,1537,1520,1477,1542,10.00,10.06,59.93,59.88
1787304382.723,20.817,True,1,1.550,1.499,0.008,0.768,10.602,10.598,0.338,3.301,0.792,3.321,0.767,0.330,-0.056,0.151,1.99,2.19,160.28,3.49,2.14,0.158,-0.006,-0.018,1537,1520,1477,1542,10.00,10.06,69.93,69.88
1787304382.734,20.828,True,1,1.563,1.502,-0.032,0.848,10.680,10.678,0.341,3.300,0.805,3.320,0.769,0.343,-0.042,0.141,2.50,2.71,161.15,3.47,1.92,0.104,-0.084,-0.052,1531,1529,1472,1545,10.00,10.06,-0.57,-0.62
1787304382.743,20.837,True,1,1.563,1.505,-0.032,0.860,10.692,10.689,0.341,3.300,0.805,3.320,0.770,0.343,-0.042,0.141,2.50,2.71,161.15,3.47,1.93,0.104,-0.084,-0.052,1531,1529,1472,1545,10.00,10.06,9.43,9.38
1787304382.753,20.847,True,1,1.563,1.508,-0.032,0.871,10.703,10.701,0.342,3.300,0.805,3.319,0.771,0.343,-0.042,0.141,2.50,2.71,161.15,3.48,1.94,0.105,-0.083,-0.052,1531,1529,1472,1546,10.00,10.06,19.43,19.38
1787304382.763,20.857,True,1,1.563,1.511,-0.032,0.882,10.715,10.713,0.342,3.300,0.805,3.318,0.772,0.343,-0.042,0.141,2.50,2.71,161.15,3.48,1.94,0.105,-0.083,-0.052,1531,1529,1472,1546,10.00,10.06,29.43,29.38
