t_wall,t_rel,armed,mode,alt,alt_sp,climb_rate,a_up,a_total,a_cmd,thrust,x,y,x_filt,y_filt,dxy,vx,vy,roll_deg,pitch_deg,yaw_deg,roll_ref_deg,pitch_ref_deg,roll_rate,pitch_rate,yaw_rate,pwm_roll,pwm_pitch,pwm_yaw,pwm_thr,dt_ms,sched_slip_ms,att_age_ms,pos_age_ms
1787304092.495,23.229,True,1,1.787,1.806,0.123,0.366,10.185,10.166,0.324,2.562,0.370,2.518,0.400,0.362,0.114,-0.164,4.84,1.22,149.96,2.40,-1.31,-0.258,-0.255,0.124,1451,1547,1537,1527,9.99,10.06,49.50,49.44
1787304092.505,23.239,True,1,1.787,1.809,0.123,0.379,10.197,10.178,0.325,2.562,0.370,2.519,0.399,0.362,0.114,-0.164,4.84,1.22,149.96,2.41,-1.32,-0.258,-0.256,0.124,1451,1548,1537,1527,10.00,10.06,59.50,59.44
1787304092.515,23.249,True,1,1.787,1.812,0.123,0.391,10.209,10.190,0.325,2.562,0.370,2.521,0.398,0.362,0.114,-0.164,4.84,1.22,149.96,2.41,-1.33,-0.258,-0.257,0.125,1451,1548,1537,1528,10.00,10.06,69.50,69.44
1787304092.526,23.260,True,1,1.796,1.815,0.114,0.392,10.210,10.186,0.325,2.568,0.356,2.522,0.396,0.355,0.136,-0.201,3.59,1.90,152.10,2.13,-1.81,-0.153,-0.387,0.033,1463,1562,1524,1528,10.01,10.07,-0.64,-0.59
1787304092.535,23.269,True,1,1.796,1.818,0.114,0.404,10.223,10.198,0.325,2.568,0.356,2.524,0.395,0.355,0.136,-0.201,3.59,1.90,152.10,2.13,-1.82,-0.153,-0.389,0.034,1463,1562,1524,1528,10.00,10.07,9.36,9.41
1787304092.545,23.279,True,1,1.796,1.821,0.114,0.416,10.235,10.210,0.326,2.568,0.356,2.525,0.394,0.355,0.136,-0.201,3.59,1.90,152.10,2.13,-1.83,-0.154,-0.390,0.034,1462,1562,1524,1528,9.99,10.06,19.35,19.40
1787304092.555,23.289,True,1,1.796,1.824,0.114,0.428,10.247,10.222,0.326,2.568,0.356,2.527,0.392,0.355,0.136,-0.201,3.59,1.90,152.10,2.13,-1.84,-0.154,-0.391,0.034,1462,1562,1524,1529,10.02,10.08,29.37,29.42
1787304092.565,23.299,True,1,1.796,1.827,0.114,0.441,10.260,10.234,0.327,2.568,0.356,2.528,0.391,0.355,0.136,-0.201,3.59,1.90,152.10,2.13,-1.85,-0.154,-0.392,0.034,1462,1562,1524,1529,9.98,10.06,39.35,39.40
1787304092.575,23.309,True,1,1.796,1.830,0.114,0.453,10.272,10.247,0.327,2.568,0.356,2.529,0.390,0.355,0.136,-0.201,3.59,1.90,152.10,2.12,-1.86,-0.154,-0.393,0.034,1462,1562,1524,1530,10.01,10.07,49.36,49.40
1787304092.585,23.319,True,1,1.796,1.833,0.114,0.465,10.284,10.259,0.327,2.568,0.356,2.531,0.389,0.355,0.136,-0.201,3.59,1.90,152.10,2.12,-1.87,-0.154,-0.394,0.034,1462,1562,1524,1530,10.00,10.06,59.35,59.40
1787304092.595,23.329,True,1,1.796,1.836,0.114,0.478,10.297,10.271,0.328,2.568,0.356,2.532,0.388,0.355,0.136,-0.201,3.59,1.90,152.10,2.12,-1.88,-0.154,-0.395,0.034,1462,1562,1524,1531,10.00,10.06,69.35,69.40
1787304092.606,23.340,True,1,1.805,1.839,0.093,0.518,10.337,10.318,0.329,2.576,0.335,2.533,0.386,0.347,0.146,-0.238,2.33,1.26,154.00,1.76,-2.21,-0.058,-0.366,-0.059,1473,1559,1471,1532,10.00,10.06,-0.57,-0.62
1787304092.615,23.349,True,1,1.805,1.842,0.093,0.530,10.349,10.330,0.330,2.576,0.335,2.535,0.384,0.347,0.146,-0.238,2.33,1.26,154.00,1.75,-2.22,-0.058,-0.367,-0.059,1473,1559,1471,1533,10.01,10.07,9.45,9.40
1787304092.625,23.359,True,1,1.805,1.845,0.093,0.542,10.362,10.342,0.330,2.576,0.335,2.536,0.383,0.347,0.146,-0.238,2.33,1.26,154.00,1.75,-2.23,-0.059,-0.368,-0.059,1473,1560,1471,1533,9.99,10.07,19.44,19.39
1787304092.636,23.369,True,1,1.808,1.848,0.077,0.594,10.414,10.398,0.332,2.580,0.326,2.538,0.381,0.344,0.152,-0.246,1.87,0.79,154.85,1.65,-2.35,-0.021,-0.332,-0.100,1477,1556,1466,1535,9.99,10.06,-0.27,-0.32
1787304092.645,23.379,True,1,1.808,1.851,0.077,0.606,10.426,10.410,0.332,2.580,0.326,2.539,0.379,0.344,0.152,-0.246,1.87,0.79,154.85,1.65,-2.36,-0.022,-0.333,-0.100,1477,1556,1466,1535,10.00,10.06,9.73,9.68
1787304092.655,23.389,True,1,1.808,1.854,0.077,0.619,10.439,10.423,0.333,2.580,0.326,2.540,0.377,0.344,0.152,-0.246,1.87,0.79,154.85,1.64,-2.37,-0.023,-0.334,-0.100,1477,1556,1466,1536,10.00,10.06,19.73,19.68
1787304092.665,23.399,True,1,1.808,1.857,0.077,0.631,10.451,10.435,0.333,2.580,0.326,2.542,0.375,0.344,0.152,-0.246,1.87,0.79,154.85,1.64,-2.38,-0.023,-0.335,-0.100,1477,1556,1466,1536,10.00,10.06,29.73,29.68
1787304092.676,23.409,True,1,1.811,1.860,0.077,0.630,10.450,10.440,0.333,2.585,0.315,2.543,0.373,0.341,0.157,-0.261,1.26,-0.08,156.00,1.47,-2.54,0.022,-0.261,-0.155,1522,1548,1458,1537,10.00,10.06,-0.27,-0.32
1787304092.685,23.419,True,1,1.811,1.863,0.077,0.642,10.463,10.453,0.334,2.585,0.315,2.544,0.371,0.341,0.157,-0.261,1.26,-0.08,156.00,1.46,-2.55,0.021,-0.262,-0.155,1522,1548,1458,1537,10.01,10.07,9.74,9.69
1787304092.695,23.429,True,1,1.811,1.866,0.077,0.655,10.475,10.465,0.334,2.585,0.315,2.546,0.370,0.341,0.157,-0.261,1.26,-0.08,156.00,1.46,-2.56,0.020,-0.264,-0.155,1522,1548,1458,1537,9.99,10.07,19.73,19.68
1787304092.705,23.439,True,1,1.811,1.869,0.077,0.667,10.488,10.478,0.334,2.585,0.315,2.547,0.368,0.341,0.157,-0.261,1.26,-0.08,156.00,1.45,-2.57,0.020,-0.265,-0.155,1522,1549,1458,1538,10.00,10.06,29.73,29.68
1787304092.716,23.449,True,1,1.813,1.872,0.089,0.635,10.456,10.450,0.334,2.588,0.306,2.548,0.366,0.339,0.162,-0.251,1.04,-0.64,156.58,1.54,-2.61,0.050,-0.209,-0.182,1525,1543,1454,1537,10.00,10.06,-0.19,-0.24
1787304092.725,23.459,True,1,1.813,1.875,0.089,0.648,10.469,10.462,0.334,2.588,0.306,2.550,0.364,0.339,0.162,-0.251,1.04,-0.64,156.58,1.53,-2.62,0.049,-0.211,-0.182,1525,1543,1454,1537,10.01,10.07,9.82,9.77
1787304092.735,23.469,True,1,1.813,1.878,0.089,0.660,10.482,10.475,0.334,2.588,0.306,2.551,0.362,0.339,0.162,-0.251,1.04,-0.64,156.58,1.53,-2.63,0.049,-0.212,-0.182,1525,1543,1454,1538,10.00,10.07,19.82,19.77
1787304092.745,23.479,True,1,1.813,1.881,0.089,0.673,10.494,10.488,0.335,2.588,0.306,2.552,0.360,0.339,0.162,-0.251,1.04,-0.64,156.58,1.52,-2.64,0.048,-0.213,-0.182,1525,1543,1454,1538,10.00,10.07,29.82,29.77
1787304092.756,23.490,True,1,1.814,1.884,0.080,0.706,10.527,10.526,0.336,2.593,0.297,2.554,0.358,0.337,0.161,-0.253,0.77,-2.03,157.91,1.43,-2.68,0.060,-0.072,-0.243,1526,1527,1446,1539,10.00,10.06,-0.37,-0.32
1787304092.765,23.499,True,1,1.814,1.887,0.080,0.719,10.540,10.539,0.336,2.593,0.297,2.555,0.356,0.337,0.161,-0.253,0.77,-2.03,157.91,1.42,-2.69,0.060,-0.073,-0.243,1526,1528,1446,1540,10.00,10.06,9.63,9.68
1787304092.775,23.509,True,1,1.814,1.890,0.080,0.732,10.553,10.552,0.337,2.593,0.297,2.556,0.354,0.337,0.161,-0.253,0.77,-2.03,157.91,1.41,-2.70,0.059,-0.074,-0.243,1526,1528,1446,1540,10.00,10.06,19.64,19.68
1787304092.785,23.519,True,1,1.814,1.893,0.080,0.744,10.566,10.565,0.337,2.593,0.297,2.557,0.352,0.337,0.161,-0.253,0.77,-2.03,157.91,1.41,-2.71,0.058,-0.075,-0.243,1526,1528,1446,1541,10.00,10.06,29.63,29.68
1787304092.795,23.529,True,1,1.814,1.896,0.080,0.757,10.579,10.577,0.338,2.593,0.297,2.559,0.350,0.337,0.161,-0.253,0.77,-2.03,157.91,1.40,-2.72,0.057,-0.076,-0.243,1526,1528,1446,1541,10.00,10.06,39.63,39.68
1787304092.805,23.539,True,1,1.814,1.899,0.080,0.770,10.592,10.590,0.338,2.593,0.297,2.560,0.348,0.337,0.161,-0.253,0.77,-2.03,157.91,1.39,-2.73,0.057,-0.077,-0.243,1526,1528,1446,1542,10.01,10.07,49.64,49.69
1787304092.815,23.549,True,1,1.814,1.902,0.080,0.783,10.605,10.603,0.338,2.593,0.297,2.561,0.347,0.337,0.161,-0.253,0.77,-2.03,157.91,1.39,-2.74,0.056,-0.078,-0.243,1526,1528,1446,1542,10.00,10.07,59.64,59.69
1787304092.826,23.560,True,1,1.820,1.905,0.084,0.762,10.583,10.580,0.338,2.602,0.279,2.562,0.344,0.334,0.144,-0.241,0.36,-3.38,159.28,1.36,-2.60,0.087,0.080,-0.304,1529,1471,1437,1541,9.99,10.06,-0.47,-0.52
1787304092.835,23.569,True,1,1.820,1.908,0.084,0.775,10.596,10.593,0.338,2.602,0.279,2.564,0.342,0.334,0.144,-0.241,0.36,-3.38,159.28,1.35,-2.61,0.086,0.079,-0.304,1529,1471,1437,1542,10.00,10.06,9.53,9.48
1787304092.845,23.579,True,1,1.820,1.911,0.078,0.804,10.625,10.621,0.339,2.603,0.276,2.565,0.340,0.334,0.145,-0.248,0.23,-3.74,159.68,1.27,-2.66,0.088,0.111,-0.321,1529,1467,1435,1543,10.00,10.06,-0.18,-0.13
1787304092.855,23.589,True,1,1.820,1.914,0.078,0.817,10.638,10.634,0.339,2.603,0.276,2.566,0.338,0.334,0.145,-0.248,0.23,-3.74,159.68,1.26,-2.67,0.087,0.110,-0.321,1529,1467,1435,1543,10.00,10.06,9.82,9.87
1787304092.865,23.599,True,1,1.820,1.917,0.078,0.830,10.651,10.647,0.340,2.603,0.276,2.567,0.336,0.334,0.145,-0.248,0.23,-3.74,159.68,1.26,-2.68,0.087,0.109,-0.321,1529,1467,1435,1544,10.00,10.06,19.82,19.87
1787304092.875,23.609,True,1,1.820,1.920,0.078,0.843,10.664,10.660,0.340,2.603,0.276,2.569,0.334,0.334,0.145,-0.248,0.23,-3.74,159.68,1.25,-2.69,0.086,0.108,-0.321,1529,1467,1435,1544,10.00,10.06,29.82,29.87
1787304092.885,23.619,True,1,1.820,1.923,0.078,0.856,10.677,10.674,0.341,2.603,0.276,2.570,0.332,0.334,0.145,-0.248,0.23,-3.74,159.68,1.24,-2.70,0.085,0.107,-0.321,1529,1468,1435,1545,10.00,10.06,39.82,39.87
1787304092.896,23.630,True,1,1.825,1.926,0.067,0.885,10.705,10.695,0.341,2.608,0.264,2.571,0.330,0.332,0.126,-0.223,0.07,-4.66,160.65,1.35,-2.47,0.104,0.228,-0.363,1531,1454,1429,1545,10.01,10.06,-0.45,-0.40
1787304092.905,23.639,True,1,1.825,1.929,0.067,0.899,10.718,10.708,0.342,2.608,0.264,2.572,0.327,0.332,0.126,-0.223,0.07,-4.66,160.65,1.34,-2.48,0.103,0.227,-0.363,1531,1454,1429,1546,10.00,10.07,9.56,9.60
1787304092.915,23.649,True,1,1.826,1.932,0.081,0.863,10.683,10.670,0.341,2.610,0.258,2.573,0.325,0.331,0.124,-0.203,0.08,-4.83,160.92,1.50,-2.43,0.117,0.251,-0.375,1532,1452,1427,1544,9.99,10.06,-0.13,-0.18
1787304092.925,23.659,True,1,1.826,1.935,0.081,0.876,10.696,10.684,0.341,2.610,0.258,2.575,0.323,0.331,0.124,-0.203,0.08,-4.83,160.92,1.49,-2.44,0.116,0.249,-0.375,1532,1452,1427,1545,10.00,10.06,9.87,9.82
1787304092.935,23.669,True,1,1.826,1.938,0.081,0.889,10.709,10.697,0.341,2.610,0.258,2.576,0.321,0.331,0.124,-0.203,0.08,-4.83,160.92,1.48,-2.45,0.115,0.248,-0.375,1532,1452,1427,1545,10.00,10.06,19.87,19.82
1787304092.945,23.679,True,1,1.826,1.941,0.081,0.902,10.722,10.710,0.342,2.610,0.258,2.577,0.319,0.331,0.124,-0.203,0.08,-4.83,160.92,1.47,-2.46,0.114,0.247,-0.375,1532,1452,1427,1546,10.00,10.06,29.87,29.82
1787304092.955,23.689,True,1,1.826,1.944,0.081,0.916,10.736,10.723,0.342,2.610,0.258,2.578,0.317,0.331,0.124,-0.203,0.08,-4.83,160.92,1.46,-2.47,0.113,0.246,-0.375,1532,1452,1427,1546,10.00,10.06,39.87,39.82
1787304092.965,23.699,True,1,1.826,1.947,0.081,0.929,10.749,10.737,0.343,2.610,0.258,2.579,0.315,0.331,0.124,-0.203,0.08,-4.83,160.92,1.45,-2.48,0.112,0.245,-0.375,1532,1453,1427,1547,10.00,10.06,49.87,49.82
1787304092.975,23.709,True,1,1.826,1.950,0.081,0.942,10.762,10.750,0.343,2.610,0.258,2.580,0.313,0.331,0.124,-0.203,0.08,-4.83,160.92,1.45,-2.49,0.111,0.244,-0.375,1532,1453,1427,1547,10.00,10.06,59.87,59.82
1787304092.985,23.719,True,1,1.826,1.953,0.081,0.955,10.776,10.764,0.344,2.610,0.258,2.581,0.311,0.331,0.124,-0.203,0.08,-4.83,160.92,1.44,-2.50,0.110,0.243,-0.375,1532,1453,1427,1548,10.00,10.06,69.87,69.82
1787304092.995,23.729,True,1,1.826,1.956,0.081,0.969,10.789,10.777,0.344,2.610,0.258,2.582,0.309,0.331,0.124,-0.203,0.08,-4.83,160.92,1.43,-2.51,0.110,0.243,-0.375,1532,1453,1427,1548,10.00,10.06,79.87,79.82
1787304093.006,23.740,True,1,1.832,1.959,0.087,0.941,10.758,10.746,0.343,2.614,0.242,2.583,0.307,0.328,0.081,-0.189,0.24,-4.58,161.56,1.40,-2.11,0.089,0.257,-0.403,1529,1451,1423,1547,10.00,10.06,-0.60,-0.65
1787304093.015,23.749,True,1,1.832,1.962,0.087,0.954,10.771,10.759,0.343,2.614,0.242,2.584,0.305,0.328,0.081,-0.189,0.24,-4.58,161.56,1.39,-2.12,0.088,0.256,-0.403,1529,1451,1423,1548,10.00,10.06,9.40,9.35
1787304093.025,23.759,True,1,1.832,1.965,0.087,0.967,10.785,10.773,0.344,2.614,0.242,2.585,0.303,0.328,0.081,-0.189,0.24,-4.58,161.56,1.38,-2.13,0.087,0.255,-0.403,1529,1452,1423,1548,10.00,10.06,19.40,19.35
1787304093.035,23.769,True,1,1.832,1.968,0.087,0.981,10.798,10.786,0.344,2.614,0.242,2.586,0.301,0.328,0.081,-0.189,0.24,-4.58,161.56,1.37,-2.14,0.086,0.254,-0.403,1529,1452,1423,1548,10.00,10.06,29.40,29.35
1787304093.045,23.779,True,1,1.832,1.971,0.087,0.994,10.811,10.800,0.345,2.614,0.242,2.587,0.299,0.328,0.081,-0.189,0.24,-4.58,161.56,1.36,-2.15,0.085,0.253,-0.403,1529,1452,1423,1549,10.00,10.06,39.40,39.35
1787304093.056,23.790,True,1,1.835,1.974,0.113,0.921,10.737,10.730,0.342,2.615,0.234,2.588,0.297,0.325,0.061,-0.166,0.56,-3.80,161.61,1.50,-1.92,0.071,0.193,-0.407,1527,1458,1423,1547,10.00,10.06,-0.29,-0.34
1787304093.065,23.799,True,1,1.835,1.977,0.113,0.934,10.751,10.744,0.343,2.615,0.234,2.589,0.294,0.325,0.061,-0.166,0.56,-3.80,161.61,1.49,-1.93,0.070,0.192,-0.407,1527,1458,1423,1547,10.00,10.06,9.71,9.66
1787304093.075,23.809,True,1,1.835,1.980,0.113,0.948,10.764,10.757,0.343,2.615,0.234,2.590,0.292,0.325,0.061,-0.166,0.56,-3.80,161.61,1.48,-1.94,0.069,0.191,-0.407,1527,1458,1423,1547,10.00,10.06,19.71,19.66
1787304093.086,23.819,True,1,1.837,1.983,0.107,0.968,10.783,10.781,0.344,2.615,0.227,2.591,0.290,0.323,0.052,-0.171,1.00,-3.04,161.49,1.40,-1.89,0.021,0.113,-0.402,1522,1467,1424,1548,10.00,10.06,-0.27,-0.32
1787304093.095,23.829,True,1,1.837,1.986,0.107,0.981,10.797,10.794,0.345,2.615,0.227,2.591,0.288,0.323,0.052,-0.171,1.00,-3.04,161.49,1.39,-1.90,0.020,0.112,-0.402,1522,1467,1424,1549,10.00,10.06,9.73,9.68
1787304093.105,23.839,True,1,1.837,1.989,0.107,0.995,10.810,10.808,0.345,2.615,0.227,2.592,0.286,0.323,0.052,-0.171,1.00,-3.04,161.49,1.38,-1.91,0.019,0.112,-0.402,1522,1467,1424,1549,10.00,10.06,19.74,19.69
1787304093.115,23.849,True,1,1.837,1.992,0.107,1.008,10.824,10.822,0.345,2.615,0.227,2.593,0.284,0.323,0.052,-0.171,1.00,-3.04,161.49,1.37,-1.91,0.018,0.111,-0.402,1521,1467,1424,1550,10.00,10.06,29.73,29.68
1787304093.125,23.859,True,1,1.837,1.995,0.107,1.022,10.838,10.835,0.346,2.615,0.227,2.594,0.282,0.323,0.052,-0.171,1.00,-3.04,161.49,1.36,-1.92,0.017,0.110,-0.402,1521,1467,1424,1550,10.00,10.06,39.74,39.69
1787304093.135,23.869,True,1,1.837,1.998,0.107,1.035,10.851,10.849,0.346,2.615,0.227,2.594,0.280,0.323,0.052,-0.171,1.00,-3.04,161.49,1.36,-1.93,0.016,0.109,-0.402,1521,1467,1424,1551,10.00,10.06,49.73,49.68
1787304093.146,23.880,True,1,1.841,2.001,0.139,0.937,10.752,10.751,0.343,2.615,0.218,2.595,0.278,0.319,0.039,-0.176,1.97,-1.62,160.93,1.30,-1.83,-0.081,-0.035,-0.375,1470,1523,1427,1547,10.00,10.06,-0.37,-0.42
1787304093.155,23.889,True,1,1.841,2.004,0.139,0.951,10.766,10.765,0.344,2.615,0.218,2.596,0.276,0.319,0.039,-0.176,1.97,-1.62,160.93,1.29,-1.84,-0.082,-0.036,-0.375,1470,1523,1427,1548,10.00,10.06,9.63,9.58
1787304093.165,23.899,True,1,1.842,2.007,0.145,0.943,10.757,10.755,0.343,2.615,0.216,2.596,0.274,0.318,0.029,-0.179,2.24,-1.16,160.67,1.23,-1.77,-0.114,-0.078,-0.362,1467,1528,1429,1547,10.00,10.06,-0.18,-0.13
1787304093.175,23.909,True,1,1.842,2.010,0.145,0.957,10.771,10.769,0.344,2.615,0.216,2.597,0.272,0.318,0.029,-0.179,2.24,-1.16,160.67,1.22,-1.78,-0.115,-0.079,-0.362,1467,1528,1429,1548,10.00,10.06,9.82,9.87
1787304093.185,23.919,True,1,1.842,2.013,0.145,0.971,10.785,10.782,0.344,2.615,0.216,2.598,0.271,0.318,0.029,-0.179,2.24,-1.16,160.67,1.21,-1.79,-0.116,-0.080,-0.362,1467,1528,1429,1548,10.01,10.07,19.83,19.88
1787304093.195,23.929,True,1,1.842,2.016,0.145,0.984,10.799,10.796,0.345,2.615,0.216,2.598,0.269,0.318,0.029,-0.179,2.24,-1.16,160.67,1.20,-1.79,-0.117,-0.081,-0.362,1467,1528,1429,1549,10.00,10.06,29.82,29.87
1787304093.205,23.939,True,1,1.842,2.019,0.145,0.998,10.812,10.810,0.345,2.615,0.216,2.599,0.267,0.318,0.029,-0.179,2.24,-1.16,160.67,1.19,-1.80,-0.118,-0.081,-0.362,1466,1529,1429,1549,10.00,10.06,39.82,39.87
1787304093.215,23.949,True,1,1.842,2.022,0.145,1.012,10.826,10.824,0.345,2.615,0.216,2.599,0.265,0.318,0.029,-0.179,2.24,-1.16,160.67,1.18,-1.81,-0.119,-0.082,-0.362,1466,1529,1429,1550,10.00,10.06,49.82,49.87
1787304093.225,23.959,True,1,1.842,2.025,0.145,1.026,10.840,10.838,0.346,2.615,0.216,2.600,0.264,0.318,0.029,-0.179,2.24,-1.16,160.67,1.17,-1.81,-0.119,-0.083,-0.362,1466,1529,1429,1550,10.00,10.06,59.82,59.87
1787304093.235,23.969,True,1,1.842,2.028,0.145,1.040,10.854,10.851,0.346,2.615,0.216,2.600,0.262,0.318,0.029,-0.179,2.24,-1.16,160.67,1.17,-1.82,-0.120,-0.084,-0.362,1466,1529,1429,1551,10.00,10.06,69.82,69.87
1787304093.245,23.979,True,1,1.842,2.031,0.145,1.053,10.868,10.865,0.347,2.615,0.216,2.601,0.260,0.318,0.029,-0.179,2.24,-1.16,160.67,1.16,-1.83,-0.121,-0.084,-0.362,1466,1529,1429,1551,10.00,10.06,79.82,79.87
1787304093.256,23.990,True,1,1.850,2.034,0.178,0.938,10.751,10.739,0.343,2.613,0.200,2.601,0.258,0.311,0.002,-0.208,3.12,-0.34,159.24,0.86,-1.68,-0.238,-0.157,-0.294,1453,1537,1439,1547,10.00,10.06,-0.67,-0.62
1787304093.265,23.999,True,1,1.850,2.037,0.178,0.952,10.765,10.753,0.343,2.613,0.200,2.601,0.256,0.311,0.002,-0.208,3.12,-0.34,159.24,0.85,-1.69,-0.239,-0.158,-0.294,1453,1537,1439,1547,10.00,10.06,9.33,9.38
1787304093.275,24.009,True,1,1.850,2.040,0.178,0.966,10.779,10.767,0.344,2.613,0.200,2.602,0.255,0.311,0.002,-0.208,3.12,-0.34,159.24,0.84,-1.69,-0.240,-0.158,-0.294,1453,1537,1439,1548,10.00,10.06,19.33,19.38
1787304093.285,24.019,True,1,1.850,2.043,0.178,0.980,10.793,10.781,0.344,2.613,0.200,2.602,0.253,0.311,0.002,-0.208,3.12,-0.34,159.24,0.83,-1.70,-0.241,-0.159,-0.294,1453,1537,1439,1548,10.00,10.06,29.33,29.38
1787304093.295,24.029,True,1,1.850,2.046,0.178,0.994,10.807,10.795,0.345,2.613,0.200,2.603,0.251,0.311,0.002,-0.208,3.12,-0.34,159.24,0.82,-1.71,-0.242,-0.160,-0.294,1453,1537,1439,1549,10.00,10.06,39.33,39.38
1787304093.305,24.039,True,1,1.850,2.049,0.178,1.008,10.821,10.809,0.345,2.613,0.200,2.603,0.249,0.311,0.002,-0.208,3.12,-0.34,159.24,0.82,-1.71,-0.243,-0.160,-0.294,1453,1537,1439,1549,10.00,10.06,49.33,49.38
1787304093.315,24.049,True,1,1.850,2.052,0.178,1.022,10.835,10.823,0.345,2.613,0.200,2.603,0.248,0.311,0.002,-0.208,3.12,-0.34,159.24,0.81,-1.72,-0.244,-0.161,-0.294,1453,1537,1439,1550,10.00,10.06,59.33,59.38
1787304093.325,24.059,True,1,1.850,2.055,0.178,1.036,10.849,10.837,0.346,2.613,0.200,2.604,0.246,0.311,0.002,-0.208,3.12,-0.34,159.24,0.80,-1.72,-0.244,-0.161,-0.294,1453,1537,1439,1550,10.00,10.06,69.33,69.38
1787304093.336,24.070,True,1,1.861,2.058,0.223,0.867,10.680,10.672,0.341,2.609,0.180,2.604,0.244,0.302,-0.001,-0.203,2.76,-0.47,157.35,0.89,-1.68,-0.197,-0.137,-0.214,1458,1535,1450,1544,10.00,10.06,-0.55,-0.60
1787304093.345,24.079,True,1,1.861,2.061,0.223,0.881,10.694,10.685,0.341,2.609,0.180,2.604,0.242,0.302,-0.001,-0.203,2.76,-0.47,157.35,0.88,-1.69,-0.198,-0.138,-0.214,1458,1535,1450,1545,10.01,10.07,9.46,9.41
1787304093.355,24.089,True,1,1.861,2.064,0.223,0.895,10.708,10.699,0.341,2.609,0.180,2.604,0.240,0.302,-0.001,-0.203,2.76,-0.47,157.35,0.87,-1.70,-0.199,-0.139,-0.214,1458,1535,1450,1545,9.99,10.06,19.45,19.40
1787304093.366,24.099,True,1,1.866,2.067,0.221,0.896,10.708,10.701,0.342,2.607,0.173,2.604,0.237,0.299,-0.003,-0.215,2.55,-0.55,156.77,0.77,-1.73,-0.188,-0.132,-0.189,1459,1534,1453,1545,10.00,10.06,-0.19,-0.24
1787304093.375,24.109,True,1,1.866,2.070,0.221,0.910,10.722,10.715,0.342,2.607,0.173,2.604,0.235,0.299,-0.003,-0.215,2.55,-0.55,156.77,0.76,-1.73,-0.189,-0.132,-0.189,1459,1534,1453,1546,10.00,10.06,9.81,9.76
1787304093.385,24.119,True,1,1.866,2.073,0.221,0.924,10.736,10.729,0.342,2.607,0.173,2.604,0.233,0.299,-0.003,-0.215,2.55,-0.55,156.77,0.75,-1.74,-0.191,-0.133,-0.189,1458,1534,1453,1546,10.00,10.06,19.81,19.76
1787304093.395,24.129,True,1,1.866,2.076,0.221,0.938,10.750,10.743,0.343,2.607,0.173,2.605,0.231,0.299,-0.003,-0.215,2.55,-0.55,156.77,0.74,-1.74,-0.192,-0.134,-0.189,1458,1534,1453,1547,10.00,10.06,29.81,29.76
1787304093.406,24.139,True,1,1.873,2.079,0.241,0.867,10.678,10.673,0.341,2.604,0.162,2.604,0.229,0.293,-0.029,-0.248,2.04,-0.76,155.52,0.38,-1.65,-0.176,-0.099,-0.137,1460,1530,1460,1545,10.00,10.06,-0.27,-0.31
1787304093.415,24.149,True,1,1.873,2.082,0.241,0.881,10.692,10.687,0.341,2.604,0.162,2.604,0.227,0.293,-0.029,-0.248,2.04,-0.76,155.52,0.37,-1.66,-0.177,-0.099,-0.137,1460,1530,1460,1545,10.00,10.06,9.74,9.69
1787304093.425,24.159,True,1,1.874,2.085,0.247,0.869,10.680,10.679,0.341,2.603,0.159,2.604,0.224,0.292,-0.019,-0.226,1.46,-1.09,154.39,0.62,-1.65,-0.090,-0.062,-0.089,1469,1526,1467,1545,10.00,10.06,-0.17,-0.12
1787304093.435,24.169,True,1,1.874,2.088,0.247,0.883,10.695,10.693,0.341,2.603,0.159,2.604,0.222,0.292,-0.019,-0.226,1.46,-1.09,154.39,0.61,-1.66,-0.091,-0.062,-0.089,1469,1526,1467,1545,10.00,10.06,9.83,9.88
1787304093.445,24.179,True,1,1.874,2.091,0.247,0.897,10.709,10.707,0.342,2.603,0.159,2.604,0.220,0.292,-0.019,-0.226,1.46,-1.09,154.39,0.60,-1.67,-0.092,-0.063,-0.089,1469,1526,1467,1546,10.00,10.06,19.83,19.88
1787304093.455,24.189,True,1,1.874,2.094,0.247,0.911,10.723,10.721,0.342,2.603,0.159,2.604,0.218,0.292,-0.019,-0.226,1.46,-1.09,154.39,0.59,-1.67,-0.093,-0.063,-0.089,1469,1527,1467,1546,10.00,10.06,29.83,29.88
1787304093.465,24.199,True,1,1.874,2.097,0.247,0.925,10.737,10.735,0.343,2.603,0.159,2.604,0.216,0.292,-0.019,-0.226,1.46,-1.09,154.39,0.58,-1.68,-0.094,-0.064,-0.089,1469,1527,1467,1547,10.00,10.06,39.83,39.88
1787304093.475,24.209,True,1,1.874,2.100,0.247,0.940,10.752,10.750,0.343,2.603,0.159,2.604,0.214,0.292,-0.019,-0.226,1.46,-1.09,154.39,0.57,-1.68,-0.095,-0.064,-0.089,1469,1527,1467,1547,10.01,10.07,49.84,49.89
1787304093.486,24.220,True,1,1.890,2.103,0.281,0.790,10.601,10.601,0.338,2.598,0.144,2.604,0.212,0.284,-0.040,-0.226,0.35,-1.69,152.50,0.52,-1.51,0.018,0.019,-0.009,1522,1477,1478,1542,9.99,10.06,-0.42,-0.47
1787304093.495,24.229,True,1,1.890,2.106,0.281,0.805,10.615,10.615,0.339,2.598,0.144,2.604,0.210,0.284,-0.040,-0.226,0.35,-1.69,152.50,0.51,-1.52,0.017,0.018,-0.009,1521,1477,1478,1543,10.00,10.06,9.58,9.53
