t_wall,t_rel,armed,mode,alt,alt_sp,climb_rate,a_up,a_total,a_cmd,thrust,x,y,x_filt,y_filt,dxy,vx,vy,roll_deg,pitch_deg,yaw_deg,roll_ref_deg,pitch_ref_deg,roll_rate,pitch_rate,yaw_rate,pwm_roll,pwm_pitch,pwm_yaw,pwm_thr,dt_ms,sched_slip_ms,att_age_ms,pos_age_ms
1787303445.093,23.255,True,1,2.037,1.926,0.133,0.066,9.877,9.876,0.315,1.034,-0.540,1.016,-0.526,0.145,0.053,-0.046,1.82,1.10,16.52,1.13,1.30,-0.070,0.017,-0.117,1472,1478,1463,1517,10.00,10.06,-0.36,-0.41
1787303445.103,23.264,True,1,2.037,1.929,0.133,0.077,9.888,9.887,0.316,1.034,-0.540,1.016,-0.526,0.145,0.053,-0.046,1.82,1.10,16.52,1.14,1.31,-0.069,0.018,-0.117,1472,1478,1463,1517,10.00,10.06,9.64,9.59
1787303445.113,23.274,True,1,2.039,1.932,0.126,0.099,9.909,9.908,0.316,1.035,-0.540,1.017,-0.527,0.146,0.048,-0.021,1.87,1.23,16.07,0.87,1.33,-0.103,0.008,-0.097,1468,1479,1466,1518,10.00,10.06,-0.18,-0.13
1787303445.123,23.284,True,1,2.039,1.935,0.126,0.110,9.920,9.919,0.317,1.035,-0.540,1.018,-0.527,0.146,0.048,-0.021,1.87,1.23,16.07,0.87,1.34,-0.102,0.008,-0.097,1468,1479,1466,1518,10.00,10.06,9.82,9.87
1787303445.133,23.294,True,1,2.039,1.938,0.126,0.121,9.931,9.930,0.317,1.035,-0.540,1.018,-0.528,0.146,0.048,-0.021,1.87,1.23,16.07,0.88,1.34,-0.102,0.008,-0.097,1468,1479,1466,1518,10.00,10.06,19.83,19.87
1787303445.143,23.304,True,1,2.039,1.941,0.126,0.132,9.942,9.941,0.317,1.035,-0.540,1.019,-0.528,0.146,0.048,-0.021,1.87,1.23,16.07,0.88,1.34,-0.101,0.008,-0.097,1468,1479,1466,1519,10.00,10.06,29.83,29.87
1787303445.153,23.314,True,1,2.039,1.944,0.126,0.143,9.953,9.952,0.318,1.035,-0.540,1.019,-0.528,0.146,0.048,-0.021,1.87,1.23,16.07,0.88,1.34,-0.101,0.009,-0.097,1468,1479,1466,1519,10.00,10.06,39.82,39.87
1787303445.163,23.324,True,1,2.039,1.947,0.126,0.154,9.964,9.963,0.318,1.035,-0.540,1.020,-0.529,0.146,0.048,-0.021,1.87,1.23,16.07,0.89,1.34,-0.100,0.009,-0.097,1468,1479,1466,1520,10.00,10.06,49.82,49.87
1787303445.173,23.334,True,1,2.039,1.950,0.126,0.165,9.975,9.974,0.318,1.035,-0.540,1.020,-0.529,0.146,0.048,-0.021,1.87,1.23,16.07,0.89,1.35,-0.100,0.009,-0.097,1468,1478,1466,1520,10.00,10.06,59.82,59.87
1787303445.183,23.344,True,1,2.039,1.953,0.126,0.176,9.987,9.985,0.319,1.035,-0.540,1.021,-0.530,0.146,0.048,-0.021,1.87,1.23,16.07,0.89,1.35,-0.100,0.009,-0.097,1468,1478,1466,1520,10.00,10.06,69.82,69.87
1787303445.194,23.355,True,1,2.056,1.956,0.145,0.058,9.869,9.868,0.315,1.042,-0.542,1.022,-0.530,0.152,0.046,-0.020,1.67,1.72,14.38,0.86,1.39,-0.084,-0.036,-0.022,1470,1523,1476,1516,10.00,10.06,-0.60,-0.56
1787303445.203,23.364,True,1,2.056,1.959,0.145,0.069,9.880,9.879,0.315,1.042,-0.542,1.022,-0.530,0.152,0.046,-0.020,1.67,1.72,14.38,0.86,1.39,-0.084,-0.035,-0.022,1470,1523,1476,1517,10.00,10.06,9.39,9.44
1787303445.213,23.374,True,1,2.056,1.962,0.145,0.080,9.891,9.890,0.316,1.042,-0.542,1.023,-0.531,0.152,0.046,-0.020,1.67,1.72,14.38,0.87,1.39,-0.083,-0.035,-0.022,1470,1523,1476,1517,10.00,10.06,19.39,19.44
1787303445.223,23.384,True,1,2.056,1.965,0.145,0.091,9.902,9.901,0.316,1.042,-0.542,1.024,-0.531,0.152,0.046,-0.020,1.67,1.72,14.38,0.87,1.39,-0.083,-0.035,-0.022,1470,1523,1476,1517,10.00,10.06,29.40,29.44
1787303445.233,23.394,True,1,2.056,1.968,0.145,0.103,9.913,9.912,0.316,1.042,-0.542,1.024,-0.532,0.152,0.046,-0.020,1.67,1.72,14.38,0.87,1.40,-0.082,-0.034,-0.022,1470,1523,1476,1518,10.00,10.06,39.40,39.44
1787303445.243,23.404,True,1,2.056,1.971,0.145,0.114,9.924,9.923,0.317,1.042,-0.542,1.025,-0.532,0.152,0.046,-0.020,1.67,1.72,14.38,0.88,1.40,-0.082,-0.034,-0.022,1470,1523,1476,1518,10.00,10.06,49.40,49.45
1787303445.253,23.414,True,1,2.056,1.974,0.145,0.125,9.936,9.935,0.317,1.042,-0.542,1.025,-0.532,0.152,0.046,-0.020,1.67,1.72,14.38,0.88,1.40,-0.082,-0.034,-0.022,1470,1523,1476,1519,10.00,10.06,59.39,59.44
1787303445.263,23.425,True,1,2.075,1.977,0.151,0.047,9.857,9.856,0.315,1.047,-0.544,1.026,-0.533,0.157,0.040,-0.024,1.62,2.11,13.18,0.88,1.36,-0.079,-0.078,0.032,1471,1528,1524,1516,10.00,10.06,-0.41,-0.46
1787303445.273,23.434,True,1,2.077,1.980,0.139,0.082,9.892,9.891,0.316,1.047,-0.544,1.027,-0.533,0.158,0.039,-0.021,1.45,2.13,12.76,0.85,1.37,-0.065,-0.079,0.049,1472,1528,1526,1517,10.00,10.06,-0.05,-0.10
1787303445.283,23.444,True,1,2.077,1.983,0.139,0.093,9.903,9.902,0.316,1.047,-0.544,1.027,-0.533,0.158,0.039,-0.021,1.45,2.13,12.76,0.85,1.37,-0.064,-0.078,0.049,1472,1528,1526,1517,10.00,10.06,9.95,9.90
1787303445.293,23.454,True,1,2.077,1.986,0.139,0.104,9.915,9.913,0.316,1.047,-0.544,1.028,-0.534,0.158,0.039,-0.021,1.45,2.13,12.76,0.85,1.37,-0.064,-0.078,0.049,1472,1528,1526,1518,10.00,10.06,19.95,19.90
1787303445.303,23.464,True,1,2.077,1.989,0.139,0.115,9.926,9.924,0.317,1.047,-0.544,1.029,-0.534,0.158,0.039,-0.021,1.45,2.13,12.76,0.86,1.38,-0.064,-0.077,0.049,1472,1528,1526,1518,10.00,10.06,29.95,29.90
1787303445.313,23.474,True,1,2.077,1.992,0.139,0.126,9.937,9.936,0.317,1.047,-0.544,1.029,-0.534,0.158,0.039,-0.021,1.45,2.13,12.76,0.86,1.38,-0.063,-0.077,0.049,1472,1528,1526,1519,10.00,10.06,39.95,39.90
1787303445.323,23.484,True,1,2.077,1.995,0.139,0.137,9.948,9.947,0.317,1.047,-0.544,1.030,-0.535,0.158,0.039,-0.021,1.45,2.13,12.76,0.86,1.38,-0.063,-0.077,0.049,1472,1528,1526,1519,10.00,10.06,49.95,49.90
1787303445.333,23.494,True,1,2.077,1.998,0.139,0.149,9.959,9.958,0.318,1.047,-0.544,1.031,-0.535,0.158,0.039,-0.021,1.45,2.13,12.76,0.87,1.39,-0.063,-0.077,0.049,1473,1528,1526,1519,10.00,10.06,59.95,59.90
1787303445.343,23.505,True,1,2.096,2.001,0.175,-0.020,9.790,9.789,0.312,1.051,-0.543,1.031,-0.535,0.160,0.033,-0.022,1.09,2.18,11.61,0.85,1.37,-0.029,-0.083,0.099,1476,1529,1533,1513,10.00,10.06,-0.47,-0.51
1787303445.353,23.514,True,1,2.096,2.004,0.175,-0.009,9.801,9.800,0.313,1.051,-0.543,1.032,-0.536,0.160,0.033,-0.022,1.09,2.18,11.61,0.85,1.37,-0.028,-0.083,0.099,1476,1529,1533,1514,10.00,10.07,9.54,9.49
1787303445.363,23.524,True,1,2.096,2.007,0.175,0.002,9.812,9.811,0.313,1.051,-0.543,1.033,-0.536,0.160,0.033,-0.022,1.09,2.18,11.61,0.86,1.38,-0.028,-0.082,0.099,1476,1529,1533,1514,10.00,10.06,19.53,19.49
1787303445.373,23.534,True,1,2.096,2.010,0.175,0.013,9.824,9.823,0.314,1.051,-0.543,1.033,-0.536,0.160,0.033,-0.022,1.09,2.18,11.61,0.86,1.38,-0.028,-0.082,0.099,1476,1529,1533,1515,10.00,10.06,29.53,29.49
1787303445.383,23.544,True,1,2.096,2.013,0.175,0.024,9.835,9.834,0.314,1.051,-0.543,1.034,-0.536,0.160,0.033,-0.022,1.09,2.18,11.61,0.86,1.38,-0.027,-0.082,0.099,1476,1529,1533,1515,10.00,10.06,39.53,39.49
1787303445.393,23.554,True,1,2.096,2.016,0.175,0.035,9.846,9.845,0.314,1.051,-0.543,1.034,-0.537,0.160,0.033,-0.022,1.09,2.18,11.61,0.86,1.39,-0.027,-0.081,0.099,1476,1529,1533,1515,10.00,10.06,49.53,49.49
1787303445.403,23.564,True,1,2.096,2.019,0.175,0.047,9.857,9.856,0.315,1.051,-0.543,1.035,-0.537,0.160,0.033,-0.022,1.09,2.18,11.61,0.87,1.39,-0.027,-0.081,0.099,1476,1529,1533,1516,10.00,10.06,59.53,59.49
1787303445.413,23.575,True,1,2.107,2.022,0.166,0.036,9.846,9.846,0.314,1.053,-0.541,1.036,-0.537,0.161,0.015,-0.029,0.74,1.88,10.50,0.88,1.22,0.010,-0.067,0.147,1521,1527,1540,1515,10.00,10.06,-0.45,-0.41
1787303445.423,23.584,True,1,2.107,2.025,0.166,0.048,9.858,9.857,0.315,1.053,-0.541,1.036,-0.537,0.161,0.015,-0.029,0.74,1.88,10.50,0.88,1.22,0.010,-0.067,0.147,1521,1527,1540,1516,10.01,10.07,9.55,9.60
1787303445.433,23.594,True,1,2.112,2.028,0.150,0.088,9.897,9.896,0.316,1.054,-0.540,1.037,-0.537,0.161,0.002,-0.001,0.69,1.80,10.35,0.57,1.14,-0.018,-0.068,0.153,1478,1527,1541,1517,9.99,10.06,-0.12,-0.17
1787303445.443,23.604,True,1,2.112,2.031,0.150,0.099,9.908,9.908,0.316,1.054,-0.540,1.037,-0.537,0.161,0.002,-0.001,0.69,1.80,10.35,0.57,1.14,-0.018,-0.067,0.153,1478,1527,1541,1518,10.00,10.06,9.88,9.83
1787303445.453,23.614,True,1,2.112,2.034,0.150,0.110,9.919,9.919,0.317,1.054,-0.540,1.038,-0.537,0.161,0.002,-0.001,0.69,1.80,10.35,0.57,1.15,-0.017,-0.067,0.153,1478,1527,1541,1518,10.00,10.06,19.88,19.83
1787303445.463,23.624,True,1,2.112,2.037,0.150,0.122,9.931,9.930,0.317,1.054,-0.540,1.038,-0.537,0.161,0.002,-0.001,0.69,1.80,10.35,0.57,1.15,-0.017,-0.066,0.153,1478,1527,1541,1518,10.00,10.06,29.88,29.83
1787303445.473,23.634,True,1,2.112,2.040,0.150,0.133,9.942,9.941,0.317,1.054,-0.540,1.039,-0.537,0.161,0.002,-0.001,0.69,1.80,10.35,0.57,1.15,-0.017,-0.066,0.153,1478,1527,1541,1519,10.00,10.06,39.88,39.83
1787303445.483,23.644,True,1,2.112,2.043,0.150,0.144,9.953,9.953,0.318,1.054,-0.540,1.039,-0.538,0.161,0.002,-0.001,0.69,1.80,10.35,0.58,1.16,-0.017,-0.066,0.153,1478,1527,1541,1519,10.01,10.07,49.88,49.83
1787303445.493,23.654,True,1,2.112,2.046,0.150,0.156,9.965,9.964,0.318,1.054,-0.540,1.040,-0.538,0.161,0.002,-0.001,0.69,1.80,10.35,0.58,1.16,-0.017,-0.065,0.153,1478,1527,1541,1520,10.00,10.07,59.88,59.84
1787303445.504,23.665,True,1,2.129,2.049,0.152,0.097,9.907,9.907,0.316,1.056,-0.537,1.040,-0.538,0.161,0.010,-0.022,0.41,1.39,9.72,0.80,1.23,0.037,-0.016,0.180,1524,1521,1545,1518,10.00,10.06,-0.55,-0.59
1787303445.513,23.674,True,1,2.129,2.052,0.152,0.108,9.918,9.918,0.317,1.056,-0.537,1.041,-0.538,0.161,0.010,-0.022,0.41,1.39,9.72,0.81,1.23,0.037,-0.016,0.180,1524,1521,1545,1518,10.00,10.07,9.46,9.41
1787303445.523,23.684,True,1,2.129,2.055,0.152,0.119,9.929,9.929,0.317,1.056,-0.537,1.041,-0.538,0.161,0.010,-0.022,0.41,1.39,9.72,0.81,1.23,0.037,-0.016,0.180,1524,1521,1545,1518,10.00,10.07,19.46,19.41
1787303445.533,23.694,True,1,2.129,2.058,0.152,0.131,9.941,9.940,0.317,1.056,-0.537,1.042,-0.538,0.161,0.010,-0.022,0.41,1.39,9.72,0.81,1.24,0.037,-0.015,0.180,1524,1521,1545,1519,9.99,10.06,29.45,29.40
1787303445.543,23.704,True,1,2.129,2.061,0.152,0.142,9.952,9.952,0.318,1.056,-0.537,1.042,-0.538,0.161,0.010,-0.022,0.41,1.39,9.72,0.81,1.24,0.038,-0.015,0.180,1524,1521,1545,1519,10.00,10.06,39.46,39.41
1787303445.553,23.714,True,1,2.129,2.064,0.152,0.153,9.963,9.963,0.318,1.056,-0.537,1.043,-0.538,0.161,0.010,-0.022,0.41,1.39,9.72,0.81,1.24,0.038,-0.015,0.180,1524,1521,1545,1520,10.00,10.07,49.46,49.41
1787303445.563,23.725,True,1,2.139,2.067,0.139,0.157,9.966,9.966,0.318,1.057,-0.538,1.043,-0.538,0.162,-0.007,-0.020,0.26,1.15,9.43,0.75,1.07,0.047,-0.007,0.193,1525,1520,1546,1520,10.00,10.06,-0.39,-0.44
1787303445.573,23.734,True,1,2.139,2.070,0.139,0.168,9.978,9.977,0.318,1.057,-0.538,1.044,-0.538,0.162,-0.007,-0.020,0.18,1.06,9.43,0.75,1.08,0.056,0.002,0.193,1526,1479,1546,1520,10.00,10.06,-0.08,9.56
1787303445.583,23.744,True,1,2.143,2.073,0.144,0.153,9.963,9.962,0.318,1.057,-0.539,1.044,-0.538,0.163,0.010,-0.042,0.12,1.01,9.42,1.01,1.22,0.089,0.022,0.193,1529,1477,1546,1520,10.00,10.06,-0.11,-0.05
1787303445.593,23.754,True,1,2.143,2.076,0.144,0.164,9.974,9.973,0.318,1.057,-0.539,1.045,-0.538,0.163,0.010,-0.042,0.12,1.01,9.42,1.01,1.22,0.089,0.023,0.193,1529,1477,1546,1520,10.00,10.06,9.89,9.94
1787303445.603,23.764,True,1,2.143,2.079,0.144,0.175,9.986,9.984,0.319,1.057,-0.539,1.045,-0.538,0.163,0.010,-0.042,0.12,1.01,9.42,1.01,1.22,0.089,0.023,0.193,1529,1477,1546,1520,10.00,10.06,19.89,19.94
1787303445.613,23.774,True,1,2.143,2.082,0.144,0.187,9.997,9.996,0.319,1.057,-0.539,1.045,-0.538,0.163,0.010,-0.042,0.12,1.01,9.42,1.01,1.23,0.089,0.023,0.193,1529,1477,1546,1521,10.00,10.06,29.89,29.95
1787303445.623,23.784,True,1,2.143,2.085,0.144,0.198,10.009,10.007,0.319,1.057,-0.539,1.046,-0.538,0.163,0.010,-0.042,0.12,1.01,9.42,1.01,1.23,0.090,0.023,0.193,1529,1477,1546,1521,10.00,10.06,39.89,39.94
1787303445.633,23.794,True,1,2.143,2.088,0.144,0.210,10.020,10.019,0.320,1.057,-0.539,1.046,-0.538,0.163,0.010,-0.042,0.12,1.01,9.42,1.01,1.23,0.090,0.024,0.193,1529,1477,1546,1522,10.00,10.06,49.89,49.95
1787303445.643,23.804,True,1,2.143,2.091,0.144,0.221,10.032,10.030,0.320,1.057,-0.539,1.046,-0.538,0.163,0.010,-0.042,0.12,1.01,9.42,1.01,1.23,0.090,0.024,0.193,1529,1477,1546,1522,10.00,10.06,59.89,59.95
1787303445.653,23.814,True,1,2.143,2.094,0.144,0.233,10.043,10.042,0.321,1.057,-0.539,1.047,-0.538,0.163,0.010,-0.042,0.12,1.01,9.42,1.01,1.24,0.090,0.024,0.193,1529,1477,1546,1522,10.00,10.06,69.89,69.95
1787303445.663,23.825,True,1,2.162,2.097,0.119,0.241,10.050,10.048,0.321,1.059,-0.544,1.047,-0.538,0.167,-0.010,-0.045,-0.30,1.03,9.52,1.02,1.04,0.134,0.000,0.189,1534,1479,1546,1523,10.00,10.06,-0.52,-0.56
1787303445.673,23.834,True,1,2.162,2.100,0.119,0.252,10.062,10.059,0.321,1.059,-0.544,1.048,-0.538,0.167,-0.010,-0.045,-0.30,1.03,9.52,1.02,1.04,0.135,0.000,0.189,1534,1479,1546,1523,10.01,10.07,9.49,9.44
1787303445.683,23.844,True,1,2.162,2.103,0.119,0.263,10.073,10.071,0.321,1.059,-0.544,1.048,-0.538,0.167,-0.010,-0.045,-0.30,1.03,9.52,1.02,1.04,0.135,0.001,0.189,1534,1479,1546,1523,9.99,10.06,19.48,19.44
1787303445.693,23.854,True,1,2.162,2.106,0.119,0.275,10.085,10.082,0.322,1.059,-0.544,1.048,-0.539,0.167,-0.010,-0.045,-0.30,1.03,9.52,1.02,1.04,0.135,0.001,0.189,1534,1479,1546,1524,10.00,10.06,29.48,29.43
1787303445.703,23.864,True,1,2.162,2.109,0.119,0.286,10.096,10.094,0.322,1.059,-0.544,1.049,-0.539,0.167,-0.010,-0.045,-0.30,1.03,9.52,1.02,1.05,0.135,0.001,0.189,1534,1479,1546,1524,10.00,10.06,39.49,39.44
1787303445.713,23.875,True,1,2.172,2.112,0.126,0.239,10.050,10.046,0.321,1.060,-0.546,1.049,-0.539,0.170,-0.002,-0.059,-0.35,1.10,9.77,1.19,1.11,0.158,0.000,0.178,1537,1479,1544,1523,10.01,10.07,-0.29,-0.33
1787303445.723,23.884,True,1,2.172,2.115,0.126,0.250,10.061,10.057,0.321,1.060,-0.546,1.049,-0.539,0.170,-0.002,-0.059,-0.35,1.10,9.77,1.19,1.11,0.158,0.000,0.178,1537,1479,1544,1523,9.99,10.06,9.71,9.66
1787303445.733,23.894,True,1,2.172,2.118,0.126,0.262,10.073,10.069,0.321,1.060,-0.546,1.050,-0.540,0.170,-0.002,-0.059,-0.35,1.10,9.77,1.19,1.11,0.158,0.001,0.178,1537,1479,1544,1523,10.00,10.06,19.70,19.66
1787303445.743,23.904,True,1,2.172,2.121,0.126,0.273,10.084,10.080,0.322,1.060,-0.546,1.050,-0.540,0.170,-0.002,-0.059,-0.35,1.10,9.77,1.19,1.11,0.158,0.001,0.178,1537,1479,1544,1524,10.00,10.06,29.71,29.66
1787303445.753,23.915,True,1,2.181,2.124,0.109,0.300,10.110,10.107,0.323,1.062,-0.549,1.051,-0.540,0.172,-0.014,-0.059,-0.24,1.02,10.10,1.18,0.98,0.146,-0.005,0.164,1536,1520,1542,1525,10.00,10.06,-0.26,-0.31
1787303445.763,23.924,True,1,2.181,2.127,0.109,0.311,10.122,10.118,0.323,1.062,-0.549,1.051,-0.540,0.172,-0.014,-0.059,-0.24,1.02,10.10,1.18,0.98,0.147,-0.005,0.164,1536,1520,1542,1525,10.00,10.06,9.74,9.69
1787303445.773,23.934,True,1,2.184,2.130,0.114,0.296,10.107,10.104,0.322,1.062,-0.549,1.051,-0.541,0.173,-0.006,-0.066,-0.18,0.98,10.32,1.28,1.06,0.150,0.008,0.154,1536,1479,1541,1525,10.00,10.06,-0.16,-0.12
1787303445.783,23.944,True,1,2.184,2.133,0.114,0.308,10.119,10.115,0.323,1.062,-0.549,1.052,-0.541,0.173,-0.006,-0.066,-0.18,0.98,10.32,1.28,1.06,0.150,0.008,0.154,1536,1479,1541,1525,10.00,10.06,9.84,9.89
1787303445.793,23.954,True,1,2.184,2.136,0.114,0.319,10.130,10.127,0.323,1.062,-0.549,1.052,-0.541,0.173,-0.006,-0.066,-0.18,0.98,10.32,1.28,1.06,0.150,0.009,0.154,1536,1479,1541,1525,10.00,10.06,19.84,19.88
1787303445.803,23.964,True,1,2.184,2.139,0.114,0.331,10.142,10.139,0.324,1.062,-0.549,1.052,-0.541,0.173,-0.006,-0.066,-0.18,0.98,10.32,1.28,1.06,0.150,0.009,0.154,1536,1479,1541,1526,10.00,10.06,29.83,29.88
1787303445.813,23.974,True,1,2.184,2.142,0.114,0.342,10.153,10.150,0.324,1.062,-0.549,1.053,-0.542,0.173,-0.006,-0.066,-0.18,0.98,10.32,1.28,1.07,0.150,0.009,0.154,1536,1478,1541,1526,10.00,10.06,39.84,39.89
1787303445.823,23.984,True,1,2.184,2.145,0.114,0.354,10.165,10.162,0.324,1.062,-0.549,1.053,-0.542,0.173,-0.006,-0.066,-0.18,0.98,10.32,1.29,1.07,0.151,0.009,0.154,1536,1478,1541,1527,10.00,10.06,49.84,49.89
1787303445.833,23.995,True,1,2.198,2.148,0.105,0.337,10.148,10.145,0.324,1.063,-0.552,1.053,-0.542,0.175,-0.012,-0.078,0.09,1.16,10.83,1.41,0.97,0.136,-0.020,0.132,1534,1522,1538,1526,10.00,10.06,-0.40,-0.44
1787303445.843,24.004,True,1,2.198,2.151,0.105,0.348,10.160,10.157,0.324,1.063,-0.552,1.054,-0.543,0.175,-0.012,-0.078,0.09,1.16,10.83,1.41,0.97,0.136,-0.019,0.132,1535,1522,1538,1527,10.00,10.06,9.60,9.56
1787303445.853,24.014,True,1,2.198,2.154,0.105,0.360,10.171,10.168,0.325,1.063,-0.552,1.054,-0.543,0.175,-0.012,-0.078,0.09,1.16,10.83,1.42,0.97,0.136,-0.019,0.132,1535,1522,1538,1527,10.00,10.06,19.60,19.55
1787303445.863,24.024,True,1,2.198,2.157,0.105,0.371,10.183,10.180,0.325,1.063,-0.552,1.054,-0.543,0.175,-0.012,-0.078,0.09,1.16,10.83,1.42,0.97,0.136,-0.019,0.132,1535,1522,1538,1527,10.00,10.06,29.60,29.56
1787303445.873,24.034,True,1,2.198,2.160,0.105,0.383,10.194,10.192,0.325,1.063,-0.552,1.055,-0.544,0.175,-0.012,-0.078,0.09,1.16,10.83,1.42,0.98,0.137,-0.019,0.132,1535,1522,1538,1528,10.00,10.06,39.60,39.56
1787303445.883,24.044,True,1,2.198,2.163,0.105,0.395,10.206,10.203,0.326,1.063,-0.552,1.055,-0.544,0.175,-0.012,-0.078,0.09,1.16,10.83,1.42,0.98,0.137,-0.019,0.132,1535,1522,1538,1528,10.00,10.06,49.61,49.56
1787303445.893,24.054,True,1,2.198,2.166,0.105,0.406,10.218,10.215,0.326,1.063,-0.552,1.055,-0.544,0.175,-0.012,-0.078,0.09,1.16,10.83,1.42,0.98,0.137,-0.018,0.132,1535,1522,1538,1529,10.00,10.06,59.60,59.55
1787303445.903,24.064,True,1,2.198,2.169,0.105,0.418,10.229,10.227,0.326,1.063,-0.552,1.055,-0.544,0.175,-0.012,-0.078,0.09,1.16,10.83,1.43,0.98,0.137,-0.018,0.132,1535,1522,1538,1529,10.00,10.06,69.60,69.56
1787303445.913,24.074,True,1,2.198,2.172,0.105,0.430,10.241,10.238,0.327,1.063,-0.552,1.056,-0.545,0.175,-0.012,-0.078,0.09,1.16,10.83,1.43,0.98,0.137,-0.018,0.132,1535,1522,1538,1529,10.00,10.06,79.60,79.56
1787303445.924,24.085,True,1,2.216,2.175,0.079,0.447,10.257,10.256,0.327,1.062,-0.558,1.056,-0.545,0.177,-0.036,-0.066,1.19,1.57,11.80,1.28,0.75,0.007,-0.084,0.091,1520,1529,1532,1530,10.00,10.06,-0.55,-0.60
1787303445.933,24.094,True,1,2.216,2.178,0.079,0.458,10.269,10.267,0.328,1.062,-0.558,1.056,-0.546,0.177,-0.036,-0.066,1.19,1.57,11.80,1.28,0.75,0.007,-0.083,0.091,1520,1529,1532,1530,10.00,10.06,9.45,9.40
1787303445.943,24.104,True,1,2.216,2.181,0.079,0.470,10.280,10.279,0.328,1.062,-0.558,1.056,-0.546,0.177,-0.036,-0.066,1.19,1.57,11.80,1.28,0.75,0.007,-0.083,0.091,1520,1529,1532,1531,10.00,10.06,19.45,19.40
1787303445.953,24.114,True,1,2.216,2.184,0.079,0.482,10.292,10.291,0.328,1.062,-0.558,1.056,-0.546,0.177,-0.036,-0.066,1.19,1.57,11.80,1.28,0.75,0.008,-0.083,0.091,1520,1529,1532,1531,10.00,10.06,29.45,29.40
1787303445.963,24.125,True,1,2.225,2.187,0.101,0.391,10.201,10.200,0.326,1.060,-0.562,1.057,-0.547,0.179,-0.036,-0.071,1.59,1.69,12.49,1.36,0.74,-0.026,-0.098,0.062,1477,1530,1528,1528,10.00,10.06,-0.28,-0.33
1787303445.973,24.134,True,1,2.225,2.190,0.101,0.403,10.213,10.212,0.326,1.060,-0.562,1.057,-0.547,0.179,-0.036,-0.071,1.59,1.69,12.49,1.36,0.74,-0.026,-0.098,0.062,1477,1530,1528,1528,10.00,10.06,9.72,9.68
1787303445.983,24.144,True,1,2.225,2.193,0.101,0.414,10.225,10.223,0.326,1.060,-0.562,1.057,-0.548,0.179,-0.036,-0.071,1.59,1.69,12.49,1.36,0.74,-0.026,-0.098,0.062,1477,1530,1528,1529,10.00,10.06,19.72,19.67
1787303445.993,24.154,True,1,2.225,2.196,0.101,0.426,10.237,10.235,0.327,1.060,-0.562,1.057,-0.548,0.179,-0.036,-0.071,1.59,1.69,12.49,1.37,0.74,-0.025,-0.098,0.062,1477,1530,1528,1529,10.00,10.06,29.72,29.67
1787303446.003,24.165,True,1,2.232,2.199,0.104,0.398,10.209,10.207,0.326,1.060,-0.565,1.057,-0.549,0.180,-0.039,-0.074,1.76,1.73,13.00,1.40,0.69,-0.038,-0.108,0.040,1475,1531,1525,1528,10.00,10.06,-0.26,-0.31
1787303446.013,24.174,True,1,2.232,2.202,0.104,0.410,10.220,10.219,0.326,1.060,-0.565,1.057,-0.549,0.180,-0.039,-0.074,1.76,1.73,13.00,1.41,0.69,-0.038,-0.108,0.040,1475,1531,1525,1529,10.00,10.06,9.74,9.70
1787303446.023,24.184,True,1,2.232,2.205,0.104,0.422,10.232,10.230,0.327,1.060,-0.565,1.057,-0.550,0.180,-0.039,-0.074,1.76,1.73,13.00,1.41,0.69,-0.038,-0.108,0.040,1475,1531,1525,1529,10.00,10.06,19.74,19.69
1787303446.033,24.194,True,1,2.232,2.208,0.104,0.433,10.244,10.242,0.327,1.060,-0.565,1.057,-0.550,0.180,-0.039,-0.074,1.76,1.73,13.00,1.41,0.69,-0.037,-0.108,0.040,1475,1531,1525,1530,10.00,10.06,29.74,29.69
1787303446.043,24.204,True,1,2.232,2.211,0.104,0.445,10.256,10.254,0.327,1.060,-0.565,1.057,-0.551,0.180,-0.039,-0.074,1.76,1.73,13.00,1.42,0.69,-0.037,-0.108,0.040,1475,1531,1525,1530,10.00,10.06,39.74,39.69
1787303446.053,24.214,True,1,2.232,2.214,0.104,0.457,10.268,10.266,0.328,1.060,-0.565,1.057,-0.551,0.180,-0.039,-0.074,1.76,1.73,13.00,1.42,0.69,-0.037,-0.108,0.040,1475,1531,1525,1530,10.00,10.06,49.75,49.70
1787303446.063,24.224,True,1,2.232,2.217,0.104,0.469,10.279,10.278,0.328,1.060,-0.565,1.057,-0.552,0.180,-0.039,-0.074,1.76,1.73,13.00,1.42,0.70,-0.036,-0.108,0.040,1475,1531,1525,1531,10.00,10.06,59.74,59.69
1787303446.073,24.235,True,1,2.243,2.220,0.095,0.465,10.274,10.271,0.328,1.059,-0.570,1.058,-0.552,0.183,-0.058,-0.052,2.28,1.46,14.12,1.18,0.54,-0.114,-0.097,-0.008,1467,1530,1478,1531,10.00,10.06,-0.46,-0.41
1787303446.083,24.244,True,1,2.243,2.223,0.095,0.477,10.286,10.283,0.328,1.059,-0.570,1.058,-0.553,0.183,-0.058,-0.052,2.28,1.46,14.12,1.19,0.54,-0.114,-0.097,-0.008,1467,1530,1478,1531,10.00,10.06,9.54,9.59
1787303446.093,24.254,True,1,2.248,2.226,0.090,0.485,10.294,10.290,0.328,1.059,-0.572,1.058,-0.554,0.184,-0.065,-0.049,2.28,1.41,14.27,1.15,0.47,-0.118,-0.099,-0.014,1466,1531,1478,1531,10.00,10.06,-0.11,-0.16
